tta_condition,d_condition,tta_or_condition,is_gap_accepted,RT_merge,RT_wait,subj_id
4.5,30.0,6.0,0.45884724374903685,1.3723678568845636,1.4703878336105451,all
4.5,30.0,6.5,0.41858675349551205,1.369925055897381,1.4621598150532882,all
4.5,30.0,7.0,0.3795653898373803,1.3665374088141986,1.4528745701178076,all
4.5,40.0,3.0,0.7989551646496523,1.3425039962696204,1.4814382126944294,all
4.5,40.0,3.5,0.7685717684664611,1.34942166442522,1.487973249006054,all
4.5,40.0,4.0,0.7355686982463927,1.3554237553388537,1.4925337491517328,all
4.5,40.0,4.5,0.7001821741681907,1.3604290654072095,1.4951306315998427,all
4.5,40.0,5.0,0.6627340181300788,1.3643764683819335,1.4957980461548575,all
4.5,40.0,5.5,0.623621830847321,1.3672284085615378,1.4946105135935412,all
4.5,40.0,6.0,0.5833026540518345,1.3689700932398914,1.4916707892225172,all
4.5,40.0,6.5,0.5422730601675996,1.3696089129416653,1.4871072727734387,all
4.5,40.0,7.0,0.5010463487784014,1.3691708196802947,1.4810573419733972,all
4.5,50.0,3.0,0.8739886530643645,1.3148811388124169,1.458882126046245,all
4.5,50.0,3.5,0.8519656808120134,1.323653828630576,1.4706550456197973,all
4.5,50.0,4.0,0.8271526729316439,1.3318502850213354,1.4806403074764924,all
4.5,50.0,4.5,0.7995278988544995,1.339345523593022,1.488712859333838,all
4.5,50.0,5.0,0.7691522005050081,1.3460273408269852,1.494799515907537,all
4.5,50.0,5.5,0.7361753332057884,1.3518004055717532,1.498876074235683,all
4.5,50.0,6.0,0.7008367496723495,1.3565892530253276,1.5009624615505543,all
4.5,50.0,6.5,0.6634605260483477,1.36034060718466,1.5011213497587057,all
4.5,50.0,7.0,0.6244435096115076,1.3630218417952098,1.4994328929272416,all
5.0,10.0,3.0,0.6109324531743345,1.437396256604637,1.5755649719876632,all
5.0,10.0,3.5,0.5667787176215843,1.4393995056212716,1.5715440738604858,all
5.0,10.0,4.0,0.5220022378781513,1.439864081790417,1.5653668815250554,all
5.0,10.0,4.5,0.47726301752135564,1.4388331607001499,1.557232753273189,all
5.0,10.0,5.0,0.43320125818235355,1.4363779266075891,1.5473617867065885,all
5.0,10.0,5.5,0.39040694374691104,1.4325927553128825,1.5359863529458397,all
5.0,10.0,6.0,0.3493949250928864,1.427587918743231,1.5233354740049965,all
5.0,10.0,6.5,0.3105885428568147,1.421488473489917,1.5096445730984882,all
5.0,10.0,7.0,0.2743097946896486,1.4144261989413935,1.4951371607317465,all
5.0,20.0,3.0,0.7336224199063976,1.417497864422534,1.5815673340135594,all
5.0,20.0,3.5,0.6950051773472368,1.4237076198872871,1.5842042516723598,all
5.0,20.0,4.0,0.6540387150768082,1.428476151062872,1.58425849800259,all
5.0,20.0,4.5,0.6112435036828272,1.431754848421004,1.5818520221827166,all
5.0,20.0,5.0,0.5672151342522765,1.4335306664186964,1.5771493936280354,all
5.0,20.0,5.5,0.5225930854292307,1.4338218959877747,1.570335984811997,all
5.0,20.0,6.0,0.4780282890826609,1.4326780620539952,1.5616301540150164,all
5.0,20.0,6.5,0.4341495969877067,1.430172198643654,1.5512546647423395,all
5.0,20.0,7.0,0.3915351789636416,1.4263980475022504,1.5394413695233247,all
5.0,30.0,3.0,0.8320192183200437,1.3875483256581373,1.5679673601571518,all
5.0,30.0,3.5,0.8024472868967522,1.3971010737382779,1.5779600138903573,all
5.0,30.0,4.0,0.7696419934456876,1.4055613684966497,1.585248213360724,all
5.0,30.0,4.5,0.7337911404750607,1.4127911267068285,1.5898119835900428,all
5.0,30.0,5.0,0.6952046325048442,1.4186828514649907,1.5916929084528717,all
5.0,30.0,5.5,0.6543066702996383,1.423164177934465,1.5910001498776054,all
5.0,30.0,6.0,0.61161737672582,1.4261958536856956,1.5878746318390642,all
5.0,30.0,6.5,0.5677282251401329,1.4277723712669501,1.5824958327674328,all
5.0,30.0,7.0,0.523271587653815,1.427918885748451,1.575067882013582,all
5.0,40.0,3.0,0.901590728466241,1.351249626472185,1.5343708741754498,all
5.0,40.0,3.5,0.8816405369307801,1.3627482060160345,1.5513806453925545,all
5.0,40.0,4.0,0.8585697211403005,1.373671724528418,1.5660300156641773,all
5.0,40.0,4.5,0.8322470895321851,1.383832125701596,1.5780890108962684,all
5.0,40.0,5.0,0.8026373953945144,1.3930556093266362,1.5874336394644848,all
5.0,40.0,5.5,0.7698159323966229,1.4011872399845884,1.5939942668842613,all
5.0,40.0,6.0,0.7339783714915025,1.4081002146680024,1.5977924519903732,all
5.0,40.0,6.5,0.6954401658467453,1.4136982399088236,1.5989048981920533,all
5.0,40.0,7.0,0.6546275966384084,1.4179184193009269,1.5974623077933479,all
5.0,50.0,3.0,0.9454484153090252,1.3130004720602029,1.4836569501457146,all
5.0,50.0,3.5,0.9334215715817262,1.3249089608532612,1.5059605729018177,all
5.0,50.0,4.0,0.9190131681062851,1.3367652971890394,1.5267989373589863,all
5.0,50.0,4.5,0.9019371848851182,1.3483965779578295,1.5457491880469865,all
5.0,50.0,5.0,0.8819395903512,1.359618600081376,1.562447239942943,all
5.0,50.0,5.5,0.8588205599080436,1.370244252310214,1.5766076145866295,all
5.0,50.0,6.0,0.8324571100260154,1.3800935609571523,1.588053357777968,all
5.0,50.0,6.5,0.8028222352701871,1.3890006539729585,1.5966849899429625,all
5.0,50.0,7.0,0.7699996594219027,1.3968209983329574,1.602477488419693,all
5.5,10.0,3.0,0.768234445423051,1.471116874944471,1.6825764809052044,all
5.5,10.0,3.5,0.7293192348628963,1.4799952109483,1.6875826416674145,all
5.5,10.0,4.0,0.6872901104582808,1.4870832717516325,1.6890682394937953,all
5.5,10.0,4.5,0.6426976898299698,1.4922838934272393,1.6871886196535357,all
5.5,10.0,5.0,0.5962153249858391,1.4955524902773334,1.682165931603629,all
5.5,10.0,5.5,0.5486006138456184,1.4968937212085955,1.6742657758025816,all
5.5,10.0,6.0,0.5006505697928121,1.4963570437283533,1.6637856945283502,all
5.5,10.0,6.5,0.4531550532552922,1.4940303911617987,1.6510426983296929,all
5.5,10.0,7.0,0.40685359122733633,1.4900335142230725,1.6363651694221737,all
5.5,20.0,3.0,0.8630512832144297,1.4312695103761692,1.6601840113333939,all
5.5,20.0,3.5,0.8351212151940463,1.4439967600716568,1.6750543125203519,all
5.5,20.0,4.0,0.8033784639353124,1.45549401590543,1.686294250487939,all
5.5,20.0,4.5,0.7679135106644642,1.4655430567783783,1.6938451445983131,all
5.5,20.0,5.0,0.7289767477593561,1.47396564139532,1.6977441424993245,all
5.5,20.0,5.5,0.6869782495390729,1.4806312419799588,1.6981227043146925,all
5.5,20.0,6.0,0.6424726358012659,1.4854589991827423,1.6951780119779027,all
5.5,20.0,6.5,0.5961311559153022,1.488417229804978,1.68915684381989,all
5.5,20.0,7.0,0.5487039911241041,1.4895216812087138,1.680351705284724,all
5.5,30.0,3.0,0.9253368414772541,1.3851794505842423,1.6115477349059888,all
5.5,30.0,3.5,0.9079476861929698,1.3997031547845564,1.635545404142952,all
5.5,30.0,4.0,0.8872460010068953,1.413742737410498,1.6565304217368952,all
5.5,30.0,4.5,0.8629654573354427,1.4270340640412928,1.674121303781576,all
5.5,30.0,5.0,0.83493683821283,1.4393209317860542,1.688076057119335,all
5.5,30.0,5.5,0.8031164038312527,1.4503675069008701,1.698268602736917,all
5.5,30.0,6.0,0.7676079016330005,1.4599713278195694,1.7046999956010975,all
5.5,30.0,6.5,0.7286729132914713,1.467970897972345,1.707463341380171,all
5.5,30.0,7.0,0.6867285869098585,1.4742512240608316,1.7067306467304257,all
5.5,40.0,3.0,0.9613977592632142,1.3387972462228144,1.5416388114073605,all
5.5,40.0,3.5,0.9518202489063619,1.3530987831497487,1.5719094737022852,all
5.5,40.0,4.0,0.939978376196739,1.367579134793862,1.600606898512812,all
5.5,40.0,4.5,0.9255011066228256,1.3820294848204402,1.6270913084878043,all
5.5,40.0,5.0,0.9080261103581059,1.3962117241441132,1.6507434333824191,all
5.5,40.0,5.5,0.8872286152915738,1.409872632564195,1.6710974837384542,all
5.5,40.0,6.0,0.8628521819996747,1.4227565836702718,1.6878372535919346,all
5.5,40.0,6.5,0.8347393731819523,1.4346180468458738,1.700769605349564,all
5.5,40.0,7.0,0.8028595675263077,1.445235441017256,1.7098398602929354,all
5.5,50.0,3.0,0.9802714679480189,1.2966140035730902,1.4610297074198522,all
5.5,50.0,3.5,0.975463527233926,1.309341501798481,1.4927261720954559,all
5.5,50.0,4.0,0.9693642812858831,1.3226359989939358,1.5249408367854138,all
5.5,50.0,4.5,0.9616762174697784,1.3363926355489226,1.5568356560958296,all
5.5,50.0,5.0,0.9520657170779353,1.350469669378179,1.587616022240855,all
5.5,50.0,5.5,0.9401723390732826,1.3646875532774656,1.6164940783391166,all
5.5,50.0,6.0,0.9256256333742842,1.3788346637010271,1.6427789448277883,all
5.5,50.0,6.5,0.9080678039183866,1.3926757552951141,1.6659117973371529,all
5.5,50.0,7.0,0.8871814365064431,1.405963230396264,1.6854830753682426,all
6.0,10.0,3.0,0.8909001537512798,1.4690456835453543,1.7458979139092807,all
6.0,10.0,3.5,0.8654445021524866,1.48528013795203,1.7672988264042981,all
6.0,10.0,4.0,0.8357333216315452,1.500254164589465,1.7841157455230945,all
6.0,10.0,4.5,0.8017063354346478,1.5136446972216802,1.7961788165746118,all
6.0,10.0,5.0,0.7634928234640314,1.525174992793086,1.8034785007335616,all
6.0,10.0,5.5,0.7214260218040677,1.5346278178832897,1.806140260307458,all
6.0,10.0,6.0,0.6760383531391966,1.541853162206082,1.8043973819767947,all
6.0,10.0,6.5,0.6280368143008442,1.5467704984573707,1.7985648380639967,all
6.0,10.0,7.0,0.5782609671648322,1.5493662765268472,1.7890157186889417,all
6.0,20.0,3.0,0.9446088511164829,1.4130240525474105,1.6782534575949954,all
6.0,20.0,3.5,0.9300593654689866,1.4305410964513912,1.7106361406249526,all
6.0,20.0,4.0,0.9122018337488403,1.4477927494263876,1.7395695510872498,all
6.0,20.0,4.5,0.8906297421246793,1.464437863744151,1.7643993941071099,all
6.0,20.0,5.0,0.8650170904313396,1.480127823210331,1.7846699657461214,all
6.0,20.0,5.5,0.8351611670256582,1.4945272333874573,1.8001227335744354,all
6.0,20.0,6.0,0.8010206319951036,1.507333387987479,1.8106788100263644,all
6.0,20.0,6.5,0.7627428620875332,1.5182923164415993,1.8164122585214488,all
6.0,20.0,7.0,0.720675495336671,1.5272099740161407,1.817520022742857,all
6.0,30.0,3.0,0.9730907583236801,1.3592767812082858,1.5870992185095432,all
6.0,30.0,3.5,0.9657798930645362,1.3756600479919392,1.6256570944837192,all
6.0,30.0,4.0,0.9564532329318483,1.3925346449228948,1.6631189139524876,all
6.0,30.0,4.5,0.9446844062003205,1.4096747347148817,1.6984198784783642,all
6.0,30.0,5.0,0.930025732761343,1.4268052915735525,1.7306028225420031,all
6.0,30.0,5.5,0.9120366845807383,1.443613508771105,1.7588828648126045,all
6.0,30.0,6.0,0.8903203013528586,1.4597651416691109,1.7826826744566602,all
6.0,30.0,6.5,0.8645645024653368,1.4749238756419394,1.801639908285369,all
6.0,30.0,7.0,0.8345835862928324,1.4887712696030353,1.8155933048858726,all
6.0,40.0,3.0,0.9867372587919828,1.3124518862431245,1.4886181099221103,all
6.0,40.0,3.5,0.9833795392423264,1.326413936683703,1.5264045089533986,all
6.0,40.0,4.0,0.9789960013733753,1.3411967134448444,1.5658403932742226,all
6.0,40.0,4.5,0.9733012236492516,1.3567252292198955,1.605940756870203,all
6.0,40.0,5.0,0.9659557033539776,1.3728747285625569,1.6455833303759113,all
6.0,40.0,5.5,0.9565699607561827,1.3894669024782582,1.6836134614515954,all
6.0,40.0,6.0,0.944716156536357,1.4062710218841126,1.718948811675158,all
6.0,40.0,6.5,0.9299484965920879,1.4230108047651646,1.7506642101992473,all
6.0,40.0,7.0,0.9118325151269869,1.439376854072973,1.7780451848082894,all
6.0,50.0,3.0,0.9928895676299764,1.273902580900164,1.3997812472432578,all
6.0,50.0,3.5,0.9914167968217148,1.285238888839187,1.431072227547982,all
6.0,50.0,4.0,0.9894798406897973,1.2973913017364593,1.4656679147777043,all
6.0,50.0,4.5,0.9869313696714707,1.3103810640369145,1.5032131400951343,all
6.0,50.0,5.0,0.9835825108921507,1.32420374001955,1.5430579895296241,all
6.0,50.0,5.5,0.9791961551935439,1.3388201415531313,1.5842794952276413,all
6.0,50.0,6.0,0.9734823026985056,1.3541478298930154,1.6257520123142195,all
6.0,50.0,6.5,0.9660972700397017,1.3700547478936804,1.666253469787827,all
6.0,50.0,7.0,0.9566487556886725,1.386356608748477,1.7045842190138694,all
6.5,10.0,3.0,0.9600427202868429,1.437648519013078,1.737881051549271,all
6.5,10.0,3.5,0.9483478270321429,1.4581118897087173,1.7803546244172592,all
6.5,10.0,4.0,0.9335144088955429,1.4786512122706048,1.8191877512339156,all
6.5,10.0,4.5,0.9150093815006627,1.4988586233467838,1.8533402552443285,all
6.5,10.0,5.0,0.8923462156756125,1.5182917783028662,1.8820408220639766,all
6.5,10.0,5.5,0.865139711224162,1.5365017525040985,1.904799280113544,all
6.5,10.0,6.0,0.833161930362893,1.5530623056126327,1.9213883897962445,all
6.5,10.0,6.5,0.7963908392844454,1.5675965895669852,1.9318077877012032,all
6.5,10.0,7.0,0.7550430691624925,1.5797981570198587,1.9362409512428835,all
6.5,20.0,3.0,0.9816098842706396,1.377196199167154,1.6222634207267397,all
6.5,20.0,3.5,0.9762732506443301,1.395398626538297,1.6699445087775602,all
6.5,20.0,4.0,0.9692404379888233,1.4144538253037313,1.717393918930645,all
6.5,20.0,4.5,0.9600657774814141,1.4341494812650732,1.7631621982856556,all
6.5,20.0,5.0,0.9482486759514818,1.4541980987555352,1.8058373816174955,all
6.5,20.0,5.5,0.933257528315878,1.4742450699869298,1.8441941976361966,all
6.5,20.0,6.0,0.9145662398907648,1.4938852695205647,1.8772795266135274,all
6.5,20.0,6.5,0.8917017706314695,1.5126867607953487,1.9044446818232779,all
6.5,20.0,7.0,0.8642983064893754,1.5302185600188636,1.9253364736840048,all
6.5,30.0,3.0,0.9910450346454264,1.326569017459506,1.5036662704848411,all
6.5,30.0,3.5,0.9888076050492236,1.341504708188494,1.548167508295039,all
6.5,30.0,4.0,0.9857997373240865,1.3574959474284134,1.5954511954342179,all
6.5,30.0,4.5,0.9817698675241665,1.374516191846263,1.6445196836154405,all
6.5,30.0,5.0,0.9764016271488496,1.3924836692012297,1.694148761919187,all
6.5,30.0,5.5,0.9693098812117946,1.4112495529209632,1.7428932742327803,all
6.5,30.0,6.0,0.9600440374125753,1.4305915208891327,1.7892207374701805,all
