Time_gap_onramp,Distance_gap_upcoming_vehicle,Time_gap_upcoming_vehicle,Is_gap_accepted,Response_time,Participant_no,Dwell_to_mirror
4,40,4,1,864,6,0.529411764705882
4,40,4,1,842,6,0.5625
4,40,4,1,838,6,0.5625
4,40,4,1,1015,6,0.55
4,40,4,1,1515,6,0.3
4,40,4,1,1046,6,0.55
4,40,4,1,825,6,0.470588235294118
4,40,4,1,1425,6,0.785714285714286
4,40,4,1,1826,6,0.416666666666667
4,40,4,1,1325,6,0.423076923076923
4,40,4,1,1177,6,0.391304347826087
4,40,4,1,1269,6,0.4
4,40,4,1,1037,6,0.65
4,40,4,1,1015,6,0.55
4,40,4,1,1048,6,0.6
4,40,4,1,975,6,0.526315789473684
4,40,4,1,869,6,0.529411764705882
4,40,4,1,1727,7,0.441176470588235
4,40,4,1,1787,7,0.428571428571429
4,40,4,1,1815,7,0.416666666666667
4,40,4,1,2393,7,0.468085106382979
4,40,4,1,1279,7,0.48
4,40,4,1,1921,7,0.342105263157895
4,40,4,1,2566,7,0.509803921568627
4,40,4,1,1943,7,0.421052631578947
4,40,4,1,2277,7,0.4
4,40,4,1,2023,7,0.525
4,40,4,1,1891,7,0.378378378378378
4,40,4,1,1779,7,0.457142857142857
4,40,4,1,2315,7,0.5
4,40,4,1,1694,7,0.545454545454545
4,40,4,1,2515,7,0.58
4,40,4,1,2665,7,0.584905660377358
4,40,4,1,2165,7,0.395348837209302
4,40,4,1,2065,7,0.51219512195122
4,40,4,1,2215,7,0.363636363636364
4,40,4,1,2066,7,0.414634146341463
4,40,4,1,2179,7,0.488372093023256
4,40,4,1,1781,7,0.457142857142857
4,40,4,1,1966,7,0.358974358974359
4,40,4,1,1765,7,0.457142857142857
4,40,4,1,1575,7,0.387096774193548
4,40,4,1,2083,7,0.560975609756098
4,40,4,1,1000,8,0.75
4,40,4,1,784,8,0.6
4,40,4,1,900,8,0.5
4,40,4,1,699,8,0.615384615384615
4,40,4,1,822,8,0.6875
4,40,4,1,1065,8,0.761904761904762
4,40,4,1,615,8,0.583333333333333
4,40,4,1,936,8,0.666666666666667
4,40,4,1,630,8,0.666666666666667
4,40,4,1,840,8,0.5
4,40,4,1,739,8,0.785714285714286
4,40,4,1,714,8,0.642857142857143
4,40,4,1,844,8,0.75
4,40,4,1,615,8,0.75
4,40,4,1,721,8,0.714285714285714
4,40,4,1,864,8,0.647058823529412
4,40,4,1,803,8,0.625
4,40,4,1,885,8,0.823529411764706
4,40,4,1,1258,8,0.72
4,40,4,1,646,8,0.75
4,40,4,1,2070,8,0.707317073170732
4,40,4,1,714,8,0.785714285714286
4,40,4,1,1390,8,0.888888888888889
4,40,4,1,1164,8,0.826086956521739
4,40,4,1,798,8,0.8
4,40,4,1,767,8,0.733333333333333
4,40,4,1,2054,8,0.731707317073171
4,40,4,1,646,8,0.666666666666667
4,40,4,1,615,8,0.75
4,40,4,1,1865,9,0.837837837837838
4,40,4,1,1515,9,0.866666666666667
4,40,4,1,767,9,0.666666666666667
4,40,4,1,1392,9,0.851851851851852
4,40,4,1,1076,9,1
4,40,4,1,846,9,0.6875
4,40,4,1,815,9,1
4,40,4,1,1015,9,0.8
4,40,4,1,948,9,0.944444444444444
4,40,4,1,967,9,1
4,40,4,1,973,9,0.842105263157895
4,40,4,1,844,9,1
4,40,4,1,1193,9,1
4,40,4,1,2077,9,0.51219512195122
4,40,4,1,969,10,0.947368421052632
4,40,4,1,1565,10,0.806451612903226
4,40,4,1,1195,10,1
4,40,4,1,925,10,0.833333333333333
4,40,4,1,1274,10,0.76
4,40,4,1,1120,10,0.909090909090909
4,40,4,1,1683,10,0.727272727272727
4,40,4,1,971,10,0.842105263157895
4,40,4,1,1464,10,0.655172413793103
4,40,4,1,1046,10,0.7
4,40,4,1,737,10,1
4,40,4,1,1219,10,0.833333333333333
4,40,4,1,917,10,0.833333333333333
4,40,4,1,1451,10,0.827586206896552
4,40,4,1,864,10,0.705882352941177
4,40,4,1,1315,10,0.653846153846154
4,40,4,1,1015,10,0.85
4,40,4,1,2064,10,0.878048780487805
4,40,4,1,1320,10,0.653846153846154
4,40,4,1,1137,10,0.772727272727273
4,40,4,1,1565,10,0.903225806451613
4,40,4,1,1499,10,0.896551724137931
4,40,4,1,1238,10,0.916666666666667
4,40,4,1,1677,11,0.909090909090909
4,40,4,1,1036,11,0.35
4,40,4,1,1064,11,0.619047619047619
4,40,4,1,1747,11,0.411764705882353
4,40,4,1,1219,11,0.708333333333333
4,40,4,1,1193,11,0.347826086956522
4,40,4,1,1399,11,0.444444444444444
4,40,4,1,1196,11,0.521739130434783
4,40,4,1,2264,11,0.511111111111111
4,40,4,1,1966,11,0.641025641025641
4,40,4,1,1019,11,0.6
4,40,4,1,1242,11,0.5
4,40,4,1,923,11,0.666666666666667
4,40,4,1,1193,11,0.565217391304348
4,40,4,1,965,11,0.684210526315789
4,40,4,1,1225,11,0.75
4,40,4,1,1215,11,0.708333333333333
4,40,4,1,1494,11,0.724137931034483
4,40,4,1,1662,11,0.575757575757576
4,40,4,1,1121,11,0.681818181818182
4,40,4,1,1345,11,0.576923076923077
4,40,4,1,1583,12,0.645161290322581
4,40,4,1,1715,12,0.558823529411765
4,40,4,1,1624,12,0.34375
4,40,4,1,714,13,0.714285714285714
4,40,4,1,1815,13,0.694444444444444
4,40,4,1,1633,13,0.59375
4,40,4,1,1464,13,0.586206896551724
4,40,4,1,1365,13,0.62962962962963
4,40,4,1,1231,13,0.458333333333333
4,40,4,1,1065,13,0.571428571428571
4,40,4,1,1668,13,0.606060606060606
4,40,4,1,1076,13,0.476190476190476
4,40,4,1,1167,13,0.434782608695652
4,40,4,1,1543,13,0.566666666666667
4,40,4,1,1279,13,0.44
4,40,4,1,1268,13,0.48
4,40,4,1,668,13,0.692307692307692
4,40,4,1,1314,13,0.346153846153846
4,40,4,1,1066,13,0.476190476190476
4,40,4,1,1129,13,0.363636363636364
4,40,4,1,1195,13,0.478260869565217
4,40,4,1,1096,13,0.523809523809524
4,40,4,1,915,13,0.5
4,40,4,1,973,13,0.473684210526316
4,40,4,1,1326,14,0.692307692307692
4,40,4,1,1733,14,0.529411764705882
4,40,4,1,1594,14,0.419354838709677
4,40,4,1,1984,14,0.564102564102564
4,40,4,1,1815,14,0.555555555555556
4,40,4,1,967,15,0.578947368421053
4,40,4,1,1137,15,1
4,40,4,1,1767,15,0.4
4,40,4,1,1483,15,0.344827586206897
4,40,4,1,2253,15,0
4,40,4,1,1229,15,1
4,40,4,1,1893,15,0.702702702702703
4,40,4,1,1587,15,0.903225806451613
4,40,4,1,1450,15,0.655172413793103
4,40,4,1,2636,15,0.634615384615385
4,40,4,1,1486,15,0.689655172413793
4,40,4,1,1233,15,0.583333333333333
4,40,4,1,740,15,0.571428571428571
4,40,4,1,1625,15,0.6875
4,40,4,1,1650,15,0.727272727272727
4,40,4,1,1376,15,0.481481481481481
4,40,4,1,879,15,0.588235294117647
4,40,4,1,1366,15,0.962962962962963
4,40,4,1,1548,16,0.566666666666667
4,40,4,1,1117,16,0.590909090909091
4,40,4,1,1093,16,0.523809523809524
4,40,4,1,949,16,0.5
4,40,4,1,2265,16,0.377777777777778
4,40,4,1,767,16,0.6
4,40,4,1,1366,16,0.740740740740741
4,40,4,1,1171,16,0.608695652173913
4,40,4,1,931,16,0.722222222222222
4,40,4,1,1496,16,0.655172413793103
4,40,4,1,1164,16,0.652173913043478
4,40,4,1,865,16,0.705882352941177
4,40,4,1,954,16,0.736842105263158
4,40,4,1,1065,16,0.476190476190476
4,40,4,1,993,16,0.684210526315789
4,40,4,1,1324,16,0.615384615384615
4,40,4,1,776,16,0.666666666666667
4,40,4,1,727,16,0.714285714285714
4,40,4,1,1320,16,0.730769230769231
4,40,4,1,729,17,0.928571428571429
4,40,4,1,1050,17,0.523809523809524
4,40,4,1,1724,17,0.911764705882353
4,40,4,1,1176,17,0.782608695652174
4,40,4,1,1015,17,0.85
4,40,4,1,1244,17,0.833333333333333
4,40,4,1,1268,17,0.6
4,40,4,1,1098,17,0.761904761904762
4,40,4,1,873,17,0.823529411764706
4,40,4,1,767,17,0.933333333333333
4,40,4,1,1464,17,0.689655172413793
4,40,4,1,1527,18,0.5
4,40,4,1,1581,18,0.419354838709677
4,40,4,1,2310,18,0.478260869565217
4,40,4,1,1736,18,0.558823529411765
4,40,4,1,1415,18,0.464285714285714
4,40,4,1,2638,18,0.326923076923077
4,40,4,1,1277,18,0.36
4,40,4,1,2032,18,0.4
4,40,4,1,1784,18,0.485714285714286
4,40,4,1,1217,18,0.333333333333333
4,40,4,1,948,18,0.444444444444444
4,40,4,1,2198,18,0.418604651162791
4,40,4,1,1472,18,0.551724137931034
4,40,4,1,1671,18,0.272727272727273
4,40,4,1,1967,18,0.333333333333333
4,40,4,1,2215,18,0.431818181818182
4,40,4,1,1544,18,0.266666666666667
4,40,4,1,1114,18,0.409090909090909
4,40,4,1,1865,18,0.27027027027027
4,40,4,1,1415,18,0.428571428571429
4,40,4,1,2296,18,0.177777777777778
4,40,4,1,1165,18,0.391304347826087
4,40,4,1,1320,18,0.346153846153846
4,40,4,1,979,18,0.421052631578947
4,40,4,1,813,18,0.6875
4,40,4,1,1501,18,0.3
4,40,4,1,1090,19,0.714285714285714
4,40,4,1,832,19,0.625
4,40,4,1,975,19,0.842105263157895
4,40,4,1,1565,19,1
4,40,4,1,992,19,0.842105263157895
4,40,4,1,1015,19,1
4,40,4,1,768,19,1
4,40,4,1,850,19,1
4,40,4,1,1300,19,1
4,40,4,1,1783,20,0.371428571428571
4,40,4,1,815,20,0.9375
4,40,4,1,947,20,0.666666666666667
4,40,4,1,664,20,0.923076923076923
4,40,4,1,915,20,0.611111111111111
4,40,4,1,965,20,0.631578947368421
4,40,4,1,679,20,1
4,40,4,1,790,20,0.933333333333333
4,40,4,1,815,20,0.9375
4,40,4,1,444,20,1
4,40,4,1,615,20,0.75
4,40,4,1,1494,20,0.482758620689655
4,40,4,1,616,20,0.75
4,40,4,1,848,20,0.75
4,40,4,1,714,20,0.857142857142857
4,40,4,1,921,20,0.833333333333333
4,40,4,1,416,20,1
4,40,4,1,537,20,0.9
4,40,4,1,682,20,0.846153846153846
4,40,4,1,481,20,1
4,40,4,1,419,20,1
4,40,4,1,565,20,0.818181818181818
4,40,4,1,798,20,0.866666666666667
4,40,4,1,415,20,1
4,40,4,1,768,20,0.8
4,40,4,1,373,20,1
4,40,4,1,392,20,1
4,40,4,1,415,20,0.875
4,40,4,1,1864,22,0.432432432432432
4,40,4,1,1664,22,0.545454545454545
4,40,4,1,1819,22,0.638888888888889
4,40,4,1,1349,22,0.769230769230769
4,40,4,1,1597,22,0.612903225806452
4,40,4,1,2271,22,0.466666666666667
4,40,4,1,1565,22,0.709677419354839
4,40,4,1,2133,22,0.5
4,40,4,1,1718,22,0.558823529411765
4,40,4,1,1920,22,0.578947368421053
4,40,4,1,1749,22,0.705882352941177
4,40,4,1,1565,22,0.451612903225806
4,40,4,1,1666,22,0.454545454545455
4,40,4,1,1641,22,0.5
4,40,4,1,994,22,0.526315789473684
4,40,4,1,1976,22,0.538461538461538
4,40,4,1,1559,22,0.709677419354839
4,40,4,1,1531,22,0.666666666666667
4,40,4,1,1815,22,0.5
4,40,4,1,2217,22,0.545454545454545
4,40,4,1,1577,22,0.419354838709677
4,40,4,1,1650,22,0.606060606060606
4,40,4,1,1314,22,0.653846153846154
4,40,4,1,915,23,0.833333333333333
4,40,4,1,788,23,0.8
4,40,4,1,714,23,0.857142857142857
4,40,4,1,664,23,0.769230769230769
4,40,4,1,818,23,0.8125
4,40,4,1,799,23,0.466666666666667
4,40,4,1,725,23,0.928571428571429
4,40,4,1,815,23,0.75
4,40,4,1,876,23,0.764705882352941
4,40,4,1,1070,23,0.714285714285714
4,40,4,1,767,23,0.8
4,40,4,1,767,23,0.8
4,40,4,1,822,23,0.8125
4,40,4,1,836,23,0.5625
4,40,4,1,845,23,0.625
4,40,4,1,786,23,0.6
4,40,4,1,846,23,0.6875
4,40,4,1,642,23,0.666666666666667
4,40,4,1,771,23,0.666666666666667
4,40,4,1,874,23,0.764705882352941
4,40,4,1,745,23,0.785714285714286
4,40,4,1,729,23,0.785714285714286
4,40,4,1,869,23,0.647058823529412
4,40,4,1,1037,24,0.75
4,40,4,1,793,24,0.8
4,40,4,1,745,24,0.785714285714286
4,40,4,1,1515,24,0.866666666666667
4,40,4,1,850,24,0.647058823529412
4,40,4,1,820,24,0.75
4,40,4,1,1115,24,0.863636363636364
4,40,4,1,887,24,0.647058823529412
4,40,4,1,965,25,1
4,40,4,1,2198,25,0.558139534883721
4,40,4,1,1136,25,1
4,40,4,1,2465,25,0.673469387755102
4,40,4,1,1743,25,0.676470588235294
4,40,4,1,1225,26,0.583333333333333
4,40,4,1,1643,26,0.53125
4,40,4,1,1965,26,0.692307692307692
4,40,4,1,1374,26,0.481481481481481
4,40,4,1,1257,26,0.52
4,40,4,1,1756,26,0.542857142857143
4,40,4,1,1314,26,0.461538461538462
4,40,4,1,1489,26,0.448275862068966
4,40,4,1,2329,26,0.478260869565217
4,40,4,1,1255,26,0.4
4,40,4,1,1264,26,0.36
4,40,4,1,1514,26,0.466666666666667
4,40,4,1,1347,26,0.538461538461538
4,40,4,1,1591,26,0.387096774193548
4,40,4,1,1698,26,0.545454545454545
4,40,4,1,1569,26,0.451612903225806
4,40,4,1,1650,26,0.575757575757576
4,40,4,1,1633,26,0.53125
4,40,4,1,1767,26,0.514285714285714
4,40,4,1,1289,26,0.52
4,40,4,1,1162,26,0.391304347826087
4,40,4,1,1118,26,0.545454545454545
4,40,4,1,1599,26,0.451612903225806
4,40,4,1,969,26,0.473684210526316
4,40,4,0,2847,3,0.607142857142857
4,40,4,0,1647,3,0.75
4,40,4,0,1195,3,0.782608695652174
4,40,4,0,1647,3,0.6875
4,40,4,0,1247,3,0.708333333333333
4,40,4,0,1396,3,0.666666666666667
4,40,4,0,1958,3,0.615384615384615
4,40,4,0,2658,4,0.641509433962264
4,40,4,0,1523,4,0.733333333333333
4,40,4,0,1900,4,0.631578947368421
4,40,4,0,2601,4,0.692307692307692
4,40,4,0,1707,4,0.5
4,40,4,0,1944,5,0.894736842105263
4,40,4,0,1550,5,0.806451612903226
4,40,4,0,1700,5,0.970588235294118
4,40,4,0,1544,5,0.8
4,40,4,0,2250,5,0.933333333333333
4,40,4,0,1461,5,1
4,40,4,0,1399,5,1
4,40,4,0,1576,5,0.774193548387097
4,40,4,0,1452,5,0.862068965517241
4,40,4,0,2056,5,0.707317073170732
4,40,4,0,1781,5,0.971428571428571
4,40,4,0,1508,5,1
4,40,4,0,1404,5,1
4,40,4,0,1746,5,0.852941176470588
4,40,4,0,2493,5,0.285714285714286
4,40,4,0,1380,5,0.962962962962963
4,40,4,0,1592,5,0.870967741935484
4,40,4,0,1729,5,1
4,40,4,0,1365,5,1
4,40,4,0,1278,5,0.96
4,40,4,0,1399,5,1
4,40,4,0,1479,5,0.96551724137931
4,40,4,0,1709,5,0.823529411764706
4,40,4,0,2023,5,0.875
4,40,4,0,1690,5,0.727272727272727
4,40,4,0,1464,5,1
4,40,4,0,1939,6,0.605263157894737
4,40,4,0,2357,7,0.595744680851064
4,40,4,0,1603,7,0.5
4,40,4,0,1773,7,0.457142857142857
4,40,4,0,1697,7,0.515151515151515
4,40,4,0,2604,8,0.788461538461538
4,40,4,0,3198,9,0.746031746031746
4,40,4,0,2149,9,1
4,40,4,0,1797,9,0.571428571428571
4,40,4,0,2149,9,0.952380952380952
4,40,4,0,2079,9,0.804878048780488
4,40,4,0,2697,9,0.830188679245283
4,40,4,0,2649,9,0.711538461538462
4,40,4,0,2476,9,0.653061224489796
4,40,4,0,1749,9,0.617647058823529
4,40,4,0,1901,9,0.736842105263158
4,40,4,0,1800,9,0.75
4,40,4,0,2026,9,0.6
4,40,4,0,2273,9,0.644444444444444
4,40,4,0,2358,9,0.617021276595745
4,40,4,0,1527,9,0.733333333333333
4,40,4,0,2230,9,0.522727272727273
4,40,4,0,1510,10,0.733333333333333
4,40,4,0,1655,10,0.878787878787879
4,40,4,0,1424,10,0.821428571428571
4,40,4,0,1363,10,1
4,40,4,0,1322,10,1
4,40,4,0,1242,10,1
4,40,4,0,1746,10,0.794117647058823
4,40,4,0,1645,11,0.71875
4,40,4,0,1763,11,0.666666666666667
4,40,4,0,1626,11,0.84375
4,40,4,0,3148,11,0.32258064516129
4,40,4,0,1957,11,0.717948717948718
4,40,4,0,1814,11,0.694444444444444
4,40,4,0,2045,11,0.725
4,40,4,0,1510,11,0.7
4,40,4,0,2120,11,0.5
4,40,4,0,2144,12,0.69047619047619
4,40,4,0,1843,12,0.555555555555556
4,40,4,0,1877,12,0.567567567567568
4,40,4,0,1966,12,0.512820512820513
4,40,4,0,2036,12,0.55
4,40,4,0,2518,12,0.52
4,40,4,0,2491,12,0.448979591836735
4,40,4,0,2299,12,0.533333333333333
4,40,4,0,2210,12,0.431818181818182
4,40,4,0,2349,12,0.347826086956522
4,40,4,0,1868,12,0.621621621621622
4,40,4,0,1871,12,0.648648648648649
4,40,4,0,2063,12,0.390243902439024
4,40,4,0,2348,12,0.41304347826087
4,40,4,0,1766,12,0.514285714285714
4,40,4,0,2059,12,0.439024390243902
4,40,4,0,2046,12,0.65
4,40,4,0,2161,12,0.627906976744186
4,40,4,0,1417,12,0.392857142857143
4,40,4,0,2078,12,0.414634146341463
4,40,4,0,1647,12,0.5
4,40,4,0,1846,12,0.583333333333333
4,40,4,0,2515,12,0.44
4,40,4,0,2066,12,0.536585365853659
4,40,4,0,2052,12,0.560975609756098
4,40,4,0,2294,12,0.511111111111111
4,40,4,0,1944,12,0.526315789473684
4,40,4,0,1833,13,1
4,40,4,0,1645,13,0.90625
4,40,4,0,1461,13,0.827586206896552
4,40,4,0,1624,13,0.71875
4,40,4,0,1252,13,0.88
4,40,4,0,1529,13,0.766666666666667
4,40,4,0,1149,13,0.727272727272727
4,40,4,0,1189,13,0.652173913043478
4,40,4,0,1092,13,0.714285714285714
4,40,4,0,1966,14,0.615384615384615
4,40,4,0,2392,14,0.574468085106383
4,40,4,0,1712,14,0.588235294117647
4,40,4,0,1464,14,0.689655172413793
4,40,4,0,1457,14,0.620689655172414
4,40,4,0,2346,14,0.58695652173913
4,40,4,0,1447,14,0.821428571428571
4,40,4,0,1609,14,0.6875
4,40,4,0,1706,14,0.558823529411765
4,40,4,0,1540,14,0.666666666666667
4,40,4,0,2608,14,0.576923076923077
4,40,4,0,2128,14,0.666666666666667
4,40,4,0,2651,14,0.660377358490566
4,40,4,0,2018,14,0.85
4,40,4,0,1944,14,0.631578947368421
4,40,4,0,2613,14,0.730769230769231
4,40,4,0,1913,14,0.578947368421053
4,40,4,0,1670,14,0.818181818181818
4,40,4,0,1921,14,0.710526315789474
4,40,4,0,2348,14,0.543478260869565
4,40,4,0,2522,14,0.58
4,40,4,0,2577,14,0.549019607843137
4,40,4,0,1319,14,0.692307692307692
4,40,4,0,2468,14,0.63265306122449
4,40,4,0,2466,14,0.551020408163265
4,40,4,0,2075,15,1
4,40,4,0,2704,15,1
4,40,4,0,1863,15,0.837837837837838
4,40,4,0,2430,15,0.833333333333333
4,40,4,0,1674,15,0.787878787878788
4,40,4,0,1745,15,0.647058823529412
4,40,4,0,1730,15,0.735294117647059
4,40,4,0,2919,15,0.793103448275862
4,40,4,0,2202,15,0.954545454545455
4,40,4,0,1925,15,1
4,40,4,0,1772,15,0.914285714285714
4,40,4,0,1976,15,0.769230769230769
4,40,4,0,1766,16,0.4
4,40,4,0,1567,16,0.548387096774194
4,40,4,0,1540,16,0.6
4,40,4,0,1535,16,0.666666666666667
4,40,4,0,1998,16,0.615384615384615
4,40,4,0,1377,16,0.814814814814815
4,40,4,0,1306,16,0.615384615384615
4,40,4,0,1563,16,0.548387096774194
4,40,4,0,1848,16,0.638888888888889
4,40,4,0,1597,16,0.806451612903226
4,40,4,0,1473,16,0.793103448275862
4,40,4,0,1470,17,0.758620689655172
4,40,4,0,1421,17,0.964285714285714
4,40,4,0,1489,17,0.827586206896552
4,40,4,0,1469,17,0.758620689655172
4,40,4,0,1409,17,0.821428571428571
4,40,4,0,1681,17,0.939393939393939
4,40,4,0,1647,17,0.71875
4,40,4,0,1500,17,0.766666666666667
4,40,4,0,1477,17,1
4,40,4,0,1716,17,0.735294117647059
4,40,4,0,1524,17,0.833333333333333
4,40,4,0,2550,17,0.784313725490196
4,40,4,0,1660,17,0.909090909090909
4,40,4,0,2806,17,0.803571428571429
4,40,4,0,2822,17,0.839285714285714
4,40,4,0,1897,17,0.837837837837838
4,40,4,0,1901,17,0.921052631578947
4,40,4,0,2098,17,0.853658536585366
4,40,4,0,3546,17,0.585714285714286
4,40,4,0,2407,18,0.416666666666667
4,40,4,0,1678,18,0.545454545454545
4,40,4,0,2698,18,0.264150943396226
4,40,4,0,2410,18,0.3125
4,40,4,0,1754,19,1
4,40,4,0,1807,19,0.888888888888889
4,40,4,0,1943,19,0.973684210526316
4,40,4,0,1357,19,0.888888888888889
4,40,4,0,2192,19,0.930232558139535
4,40,4,0,2263,19,1
4,40,4,0,1969,19,1
4,40,4,0,1487,19,0.931034482758621
4,40,4,0,2081,19,0.878048780487805
4,40,4,0,1896,19,1
4,40,4,0,1389,19,1
4,40,4,0,1637,19,0.90625
4,40,4,0,1186,19,0.91304347826087
4,40,4,0,2030,19,1
4,40,4,0,1421,19,1
4,40,4,0,2165,19,0.930232558139535
4,40,4,0,1494,19,1
4,40,4,0,1609,19,1
4,40,4,0,1863,19,0.837837837837838
4,40,4,0,1516,19,1
4,40,4,0,2549,19,0.88
4,40,4,0,1456,20,0.758620689655172
4,40,4,0,2089,20,0.658536585365854
4,40,4,0,1729,21,0.470588235294118
4,40,4,0,1653,21,0.666666666666667
4,40,4,0,2216,21,0.522727272727273
4,40,4,0,1412,21,0.607142857142857
4,40,4,0,2161,21,0.627906976744186
4,40,4,0,1745,21,0.441176470588235
4,40,4,0,2164,21,0.558139534883721
4,40,4,0,1691,21,0.545454545454545
4,40,4,0,1899,21,0.648648648648649
4,40,4,0,2041,21,0.4
4,40,4,0,1553,21,0.419354838709677
4,40,4,0,1189,21,0.521739130434783
4,40,4,0,2087,21,0.585365853658537
4,40,4,0,1756,21,0.685714285714286
4,40,4,0,1453,21,0.896551724137931
4,40,4,0,1601,21,0.53125
4,40,4,0,1279,21,0.84
4,40,4,0,2029,21,0.725
4,40,4,0,2186,21,0.697674418604651
4,40,4,0,1097,21,0.761904761904762
4,40,4,0,1301,21,0.461538461538462
4,40,4,0,2299,21,0.711111111111111
4,40,4,0,2401,21,0.583333333333333
4,40,4,0,1710,21,0.588235294117647
4,40,4,0,1287,21,0.6
4,40,4,0,1043,21,0.85
4,40,4,0,1263,21,0.56
4,40,4,0,1370,21,0.925925925925926
4,40,4,0,1655,21,0.545454545454545
4,40,4,0,1341,21,0.692307692307692
4,40,4,0,1865,22,0.594594594594595
4,40,4,0,3778,22,0.44
4,40,4,0,3338,22,0.560606060606061
4,40,4,0,3826,22,0.421052631578947
4,40,4,0,2119,22,0.619047619047619
4,40,4,0,2238,22,0.545454545454545
4,40,4,0,1901,22,0.447368421052632
4,40,4,0,1151,23,0.826086956521739
4,40,4,0,1169,23,0.782608695652174
4,40,4,0,1267,23,0.88
4,40,4,0,1036,23,1
4,40,4,0,1258,23,0.76
4,40,4,0,1185,23,0.869565217391304
4,40,4,0,1236,23,0.875
4,40,4,0,1305,24,0.769230769230769
4,40,4,0,1120,24,0.863636363636364
4,40,4,0,1016,24,0.95
4,40,4,0,1314,24,0.576923076923077
4,40,4,0,1105,24,1
4,40,4,0,1200,24,0.75
4,40,4,0,1344,24,0.923076923076923
4,40,4,0,1427,24,0.642857142857143
4,40,4,0,1542,24,0.733333333333333
4,40,4,0,1272,24,0.92
4,40,4,0,1188,24,1
4,40,4,0,1452,24,0.724137931034483
4,40,4,0,1352,24,0.666666666666667
4,40,4,0,1053,24,0.761904761904762
4,40,4,0,904,24,0.944444444444444
4,40,4,0,1418,24,0.714285714285714
4,40,4,0,1179,24,0.826086956521739
4,40,4,0,868,24,0.823529411764706
4,40,4,0,1045,24,0.9
4,40,4,0,975,24,0.789473684210526
4,40,4,0,1162,24,0.652173913043478
4,40,4,0,1384,24,0.814814814814815
4,40,4,0,1640,25,0.84375
4,40,4,0,1488,25,0.793103448275862
4,40,4,0,1898,25,0.783783783783784
4,40,4,0,2162,25,0.86046511627907
4,40,4,0,1937,25,0.710526315789474
4,40,4,0,2204,25,0.727272727272727
4,40,4,0,1735,25,0.705882352941177
4,40,4,0,2553,25,0.686274509803922
4,40,4,0,2599,25,0.823529411764706
4,40,4,0,2155,25,0.767441860465116
4,40,4,0,2496,25,0.73469387755102
4,40,4,0,2848,25,0.785714285714286
4,40,4,0,2809,25,0.625
4,40,4,0,2340,25,0.652173913043478
4,40,4,0,2246,25,0.75
4,40,4,0,3362,25,0.761194029850746
4,40,4,0,1346,25,0.730769230769231
4,40,4,0,1941,25,0.605263157894737
4,40,4,0,2621,25,1
4,40,4,0,2008,25,0.7
4,40,4,0,2267,25,0.844444444444444
4,40,4,0,1804,25,0.805555555555556
4,40,4,0,2179,25,0.604651162790698
4,40,4,0,1648,25,0.71875
4,40,4,0,2217,25,0.568181818181818
4,40,4,0,2388,26,0.553191489361702
4,40,4,0,2485,26,0.489795918367347
4,40,4,0,2690,26,0.39622641509434
4,40,4,0,1999,26,0.512820512820513
4,40,4,0,1967,26,0.487179487179487
4,40,4,0,3041,26,0.466666666666667
4,40,6,1,919,3,0.611111111111111
4,40,6,1,1130,3,0.772727272727273
4,40,6,1,1017,3,0.65
4,40,6,1,815,3,0.625
4,40,6,1,945,3,0.666666666666667
4,40,6,1,865,3,0.882352941176471
4,40,6,1,1280,3,0.4
4,40,6,1,1017,3,0.75
4,40,6,1,815,3,0.6875
4,40,6,1,1251,3,0.8
4,40,6,1,1215,3,0.666666666666667
4,40,6,1,830,3,0.75
4,40,6,1,1179,3,0.565217391304348
4,40,6,1,1215,3,0.75
4,40,6,1,899,3,0.705882352941177
4,40,6,1,1217,3,0.5
4,40,6,1,865,3,0.588235294117647
4,40,6,1,1141,3,0.727272727272727
4,40,6,1,1091,3,0.80952380952381
4,40,6,1,898,3,0.470588235294118
4,40,6,1,975,3,0.631578947368421
4,40,6,1,1217,3,0.541666666666667
4,40,6,1,1493,3,0.689655172413793
4,40,6,1,1217,3,0.5
4,40,6,1,927,3,0.722222222222222
4,40,6,1,1141,3,0.636363636363636
4,40,6,1,1233,3,0.833333333333333
4,40,6,1,904,3,0.722222222222222
4,40,6,1,1015,3,0.65
4,40,6,1,1037,3,0.7
4,40,6,1,816,4,0.75
4,40,6,1,786,4,0.8
4,40,6,1,1115,4,0.681818181818182
4,40,6,1,1175,4,0.739130434782609
4,40,6,1,995,4,0.684210526315789
4,40,6,1,785,4,0.666666666666667
4,40,6,1,965,4,0.736842105263158
4,40,6,1,919,4,0.666666666666667
4,40,6,1,816,4,0.6875
4,40,6,1,1037,4,0.65
4,40,6,1,1048,4,0.5
4,40,6,1,915,4,0.666666666666667
4,40,6,1,927,4,0.666666666666667
4,40,6,1,975,4,0.684210526315789
4,40,6,1,965,4,0.631578947368421
4,40,6,1,1171,4,0.478260869565217
4,40,6,1,1299,4,0.76
4,40,6,1,1167,4,0.521739130434783
4,40,6,1,1135,4,0.545454545454545
4,40,6,1,1035,4,0.45
4,40,6,1,1215,4,0.541666666666667
4,40,6,1,1215,4,0.458333333333333
4,40,6,1,965,4,0.421052631578947
4,40,6,1,1215,4,0.5
4,40,6,1,1098,4,0.523809523809524
4,40,6,1,865,4,0.647058823529412
4,40,6,1,986,4,0.789473684210526
4,40,6,1,1095,4,0.714285714285714
